"title","year","mid","rating","num_ratings",Execution Time
"10,000 BC",2008,58293,"3",91145,136 msec
"That Championship Season",1982,32082,"0",0
"That Darn Cat",1997,1018,"2.5",2029
"That Old Feeling",1997,1463,"3",901
"That's Black Entertainment",1990,61560,NULL,NULL
"That's Entertainment!",1974,8998,"3.7",1093
"That's Entertainment! III",1994,9000,"0",0
"That's Entertainment, Part II",1976,8999,"0",0
"That's Life!",1986,3465,"3.5",371
"That Thing You Do!",1996,1042,"3.2",14364
"That Touch of Mink",1962,7082,"0",0
"That Was Then... This Is Now",1985,6906,"0",0
"The 13th Warrior",1999,2826,"3.2",24204
"The 24 Hour Woman",1999,2486,"3.4",50
"The 24th Day",2004,34579,"3.4",768
"The 300 Spartans",1962,46653,"0",0
"The 39 Steps",1935,965,"3.8",5603
"The 40 Year Old Virgin",2005,35836,"3.6",141534
"The 5,000 Fingers of Dr. T.",1953,4294,"0",0
"The 51st State",2001,5678,"3.1",5566
"The 6th Day",2000,3986,"2.7",12583
"The 7th Voyage of Sinbad",1958,3153,"3.5",2006
"The Abominable Dr. Phibes",1971,4195,"0",0
"The Abominable Snowman",1957,3648,"0",0
"The AbsentMinded Professor",1961,2015,"3.2",1425
"The Abyss",1989,1127,"3.5",17381
"The Accidental Husband",2008,62265,"0",0
"The Accidental Tourist",1988,4464,"3.2",1424
"The Accused",1988,4465,"3.5",3437
"The Acid House",1998,2765,"3.5",2715
"The Addams Family",1991,2124,"3.2",28704
"The Adventure of Sherlock Holmes' Smarter Brother",1975,26336,"0",0
"The Adventures of Baron Munchausen",1988,4467,"0",0
"The Adventures of Bob & Doug McKenzie: Strange Brew",1983,5650,"3.4",4156
"The Adventures of Buckaroo Banzai Across the 8th Dimension",1984,3070,"3.4",3969
"The Adventures of Elmo in Grouchland",1999,2886,"3.2",1136
"The Adventures of Ford Fairlane",1990,7193,"3.2",2144
"The Adventures of Huck Finn",1993,6747,"2.9",2408
"The Adventures of Ichabod and Mr. Toad",1949,3964,"3.4",2101
"The Adventures of Pinocchio",1996,828,"2.6",1746
"The Adventures of Pluto Nash",2002,5523,"2",3816
"The Adventures of Priscilla, Queen of the Desert",1994,345,"3.7",8695
"The Adventures of Robin Hood",1938,940,"3.7",6404
"The Adventures of Rocky & Bullwinkle",2000,3754,"2.2",4613
"The Adventures of Sebastian Cole",1998,2766,"0",0
"The Adventures of Sharkboy and Lavagirl 3-D",2005,33681,"2.5",5829
"The Adventures of Sherlock Holmes",1939,8401,"0",0
"The Affair of the Necklace",2001,4959,"3.1",984
"The African Queen",1951,969,"3.8",6609
"The Age of Innocence",1993,412,NULL,NULL
"The Agony and the Ecstasy",1965,32139,"0",0
"The Air I Breathe",2007,58078,"3.4",12498
"The Air Up There",1994,414,"2.6",2385
"The Alamo",2004,7379,"0",0
"The Alligator People",1959,8890,"0",0
"The Allnighter",1987,2244,"2.9",329
"The Amati Girls",2000,4059,"3.4",179
"The Amazing Panda Adventure",1995,146,"3",1335
"The Amazing Transparent Man",1960,6836,"0",0
"The American Astronaut",2001,4777,"0",0
"The Americanization of Emily",1964,8190,"0",0
"The American President",1995,11,"3.2",8320
"The Amityville Curse",1990,1328,"0",0
"The Amityville Horror",2005,1327,"3.2",31070
"The Anarchist Cookbook",2002,6551,"3.3",718
"The Andromeda Strain",2008,6303,"0",0
"The Angry Red Planet",1959,4942,"0",0
"The Animatrix",2003,27660,"3.4",35884
"The Anniversary Party",2001,4345,"3.2",1519
"The Ant Bully",2006,47124,"3.1",34181
"The Apartment",1960,909,"4.1",9116
"The Apostle",1997,1694,"3.6",2049
"The Apple",1980,8858,"0",0
"The Apple Dumpling Gang",1975,1007,"3.2",2133
"The Apple Dumpling Gang Rides Again",1979,2016,"0",0
"The AristoCats",1970,616,"3.3",23247
"The Aristocrats",2005,34338,"0",0
"The Arrival",1996,748,"2.9",2211
"The Art of War",2000,3879,"2.9",3794
"The Asphalt Jungle",1950,3364,"0",0
"The Assassination Bureau",1969,8780,"3.5",334
"The Assassination of Jesse James by the Coward Robert Ford",2007,55363,"3.7",57534
"The Assassination of Richard Nixon",2004,30846,"3.4",3593
"The Assignment",1997,1631,"3.3",825
"The Associate",1996,1001,"2.9",1259
"The Astronaut Farmer",2006,50923,"3",30327
"The Astronaut's Wife",1999,2827,"2.8",11206
"Theater of Blood",1973,26306,"3.6",1253
"The Atomic Cafe",1982,5288,"0",0
"The Aviator",2004,30812,"3.4",27084
"The Awful Truth",1937,6254,"4",2109
"The Babysitters",2007,217,"2.9",1237
"The Baby-Sitters Club",1995,343,"2.9",1930
"The Bachelor",1999,3004,"2.5",3470
"The Bachelor and the Bobby-Soxer",1947,8695,"3.7",1615
"The Bad and the Beautiful",1952,5114,"3.8",1035
"The Bad News Bears",1976,34321,"3.3",4926
"The Bad News Bears Go to Japan",1978,5140,"0",0
"The Bad News Bears in Breaking Training",1977,5141,"0",0
"The Bad Seed",1956,2967,"0",0
"The Ballad of Cable Hogue",1970,7897,"3.6",929
"The Ballad of Jack and Rose",2005,32584,"3.4",2469
"The Ballad of Little Jo",1993,6822,"3.1",555
"The Ballad of Ramblin' Jack",2000,3880,"3.6",162
"The Ballad of the Sad Cafe",1991,31598,"3.6",69
"The Band Wagon",1953,935,"3.8",1257
"The Banger Sisters",2002,5610,"2.7",4139
"The Bank Dick",1940,3929,"0",0
"The Bank Job",2008,6508,"3.5",60915
"The Barefoot Contessa",1954,4420,"3.6",1121
"The Barefoot Executive",1971,2032,"0",0
"The Basketball Diaries",1995,147,"3.5",12119
"The Bat People",1974,8519,"0",0
"The Battle of Britain",1943,64906,"0",0
"The Battle of Russia",1943,64926,NULL,NULL
"The Battle of Shaker Heights",2003,6689,"3.2",1504
"The Battle of the Sexes",1959,2299,"0",0
"The Bat Whispers",1930,3151,"3.4",96
"The Baxter",2005,36477,"3.7",1793
"The Beach",2000,61961,"2.9",21479
"The Beans of Egypt, Maine",1994,560,"0",0
"The Beast from 20,000 Fathoms",1953,6657,"0",0
"The Beastmaster",1982,4915,"0",0
"The Beast of War",1988,4475,"0",0
"The Beast of Yucca Flats",1961,7244,"0",0
"The Beast with Five Fingers",1946,48909,"0",0
"The Beast Within",1982,5925,"0",0
"The Beautician and the Beast",1997,1453,"2.4",2687
"The Beautiful Country",2004,27432,"0",0
"The Bedford Incident",1965,6854,"0",0
"The Bedroom Window",1987,2753,"0",0
"The Beguiled",1971,26240,"0",0
"The Bellboy",1960,8986,"0",0
"The Bells of St. Mary's",1945,7702,"3.7",1566
"The Belly of an Architect",1987,8732,"0",0
"The Benchwarmers",2006,44840,"3.4",92722
"The Benny Goodman Story",1956,6231,"0",0
"The Best Little Whorehouse in Texas",1982,5927,"3.2",2628
"The Best Man",2005,2975,"0",0
"The Best of Everything",1959,34608,"0",0
"The Best of Times",1986,26566,"2.9",1014
"The Best Years of Our Lives",1946,1939,"4.2",3330
"The Betrayal - Nerakhoon",2008,3370,"3.6",219
"The Beverly Hillbillies",1993,419,"2.5",4897
"The Bigamist",1953,31109,"0",0
"The Big Bad Swim",2006,56748,"3.6",407
"The Big Bird Cage",1972,5155,"0",0
"The Big Bounce",2004,7257,"2.5",3228
"The Big Brawl",1980,4717,"0",0
"The Big Bus",1976,5490,"0",0
"The Big Chill",1983,2352,"3.6",4386
"The Big Clock",1948,8767,"0",0
"The Big Combo",1955,3292,"3.5",764
"The Big Country",1958,3368,"0",0
"The Big Doll House",1971,5156,"0",0
"The Big Easy",1986,4086,"3.3",1369
"The Big Empty",2003,6949,"3.1",888
"The Big Green",1995,54,"2.7",2596
"The Big Heat",1953,5017,"0",0
"The Big Hit",1998,1866,"3.1",4322
"The Big Kahuna",1999,3566,"3.3",1772
"The Big Knife",1955,5795,"0",0
"The Big Lebowski",1998,1732,"4",82903
"The Big Red One",1980,4826,"3.6",2424
"The Big Sleep",1946,1284,"4.1",7772
"The Big Squeeze",1996,847,"3.8",49
"The Big Store",1941,32882,"0",0
"The Big Tease",1999,3240,"3.2",496
"The Big Town",1987,4088,"3",433
"The Big Trail",1930,6443,"0",0
"The Big Trees",1952,3314,"0",0
"The Big White",2005,44058,"3.3",2197
"The Birdcage",1996,141,"3.3",13502
"The Birds",1963,4479,"3.5",17449
"The Birth of a Nation",1915,7065,"3.3",1249
"The Bishop's Wife",1947,4184,"3.8",1928
"The Black Cauldron",1985,2033,"3.1",5461
"The Black Dahlia",2006,48142,"2.7",40782
"The Black Hole",1979,2034,"3",2357
"The Black Orchid",1958,8876,"3.6",104
"The Black Pirate",1926,7309,"0",0
"The Black Stallion",1979,6170,"3.2",3574
"The Black Stallion Returns",1983,6169,"3.5",1102
"The Blair Witch Project",1999,2710,"2.5",23900
"The Blob",1988,4480,"0",0
"The Blood of Heroes",1989,6583,"3.6",841
"The Blood of Jesus",1941,6511,"0",0
"The Blue Gardenia",1953,7571,"0",0
"The Blue Lagoon",1980,2950,"2.8",7063
"The Blue Max",1966,6458,"0",0
"The Blues Brothers",1980,1220,"3.7",29786
"The Bodyguard",1992,3257,"2.9",15937
"The Bone Collector",1999,7114,"3.3",26317
"The Bonfire of the Vanities",1990,3130,"2.6",3216
"The Book of Life",1998,8629,"0",0
"The Boondock Saints",1999,3275,"4.2",104281
"The Boost",1988,4481,"3.2",281
"The Border",1982,5928,"0",0
"The Born Losers",1967,8483,"0",0
"The Borrowers",1997,1848,"2.8",4043
"The Bostonians",1984,6729,"2.9",265
"The Boston Strangler",1968,8882,"3.5",672
"The Bounty",1984,4000,"3.4",2904
"The Bourne Identity",2002,26614,"3.9",125823
"The Bourne Supremacy",2004,8665,"3.9",111547
"The Bourne Ultimatum",2007,54286,"4.1",1312487
"The Boy in the Striped Pyjamas",2008,64034,"3.9",31826
"The Boys from Brazil",1978,3204,"3.5",1963
"The Boys from County Clare",2003,32285,"3.4",443
"The Boys in Company C",1978,61470,"0",0
"The Boys in the Band",1970,7474,"0",0
"The Boys Next Door",1996,4362,"0",0
"The Boys of Baraka",2005,3677,"4",627
"The Boys of St. Vincent",1992,121,"3.5",401
"The Boy Who Could Fly",1986,2453,"3.2",1754
"The Boy with Green Hair",1948,7224,"0",0
"The Brady Bunch Movie",1995,585,"2.4",3906
"The Brain That Wouldn't Die",1962,3833,"0",0
"The Brandon Teena Story",1998,3281,"3.7",649
"The Brave Little Toaster",1987,4090,"0",0
"The Brave One",2007,55080,"3.4",78908
"The Breakfast Club",1985,1968,"3.9",93109
"The Break-Up",2006,6024,"3.1",107481
"The Bridge",2006,48262,"3.7",3171
"The Bridge at Remagen",1969,3372,"0",0
"The Bridge of San Luis Rey",2004,33823,"2.7",689
"The Bridge on the River Kwai",1957,1250,"3.9",10774
"The Bridges of Madison County",1995,105,"3.6",11573
"The Broadway Melody",1929,1926,"2.9",515
"The Broken Hearts Club: A Romantic Comedy",2000,3914,"3.6",2111
"The Brood",1979,6748,"3.5",2752
"The Brother from Another Planet",1984,3700,"3.5",941
"The Brothers Grimm",2005,36401,"2.9",36907
"The Brothers McMullen",1995,144,"3.2",1225
"The Brothers Solomon",2007,54934,"2.6",21959
"The Brown Bunny",2003,27664,"2.9",2486
"The Browning Version",1951,211,"4.3",270
"The Browning Version",1994,34482,"3.5",322
"The Bucket List",2007,56587,"3.8",126324
"The Buddy Holly Story",1978,2866,"0",0
"The 'burbs",1989,2072,"3.3",10248
"The Business",2005,43853,"0",0
"The Business of Fancydancing",2002,6647,"3.6",262
"The Business of Strangers",2001,4965,"3.1",808
"The Butcher Boy",1997,1699,"3.7",1377
"The Butcher's Wife",1991,2266,"2.7",1218
"The Butterfly Effect",2004,7254,"3.6",109956
"The Butterfly Effect 2",2006,48943,"0",0
"The Cabinet of Dr. Ramirez",1991,2251,NULL,NULL
"The Cable Guy",1996,784,"2.8",27061
"The Caine Mutiny",1954,8337,"3.8",1792
"The Cameraman",1928,25764,"0",0
"The Cannonball Run",1981,8927,"3.1",6545
"The Canterville Ghost",1996,7675,"0",0
"The Cardinal",1963,26096,"3.4",252
"The Care Bears Movie",1985,5538,"0",0
"The Carpetbaggers",1964,6354,"0",0
"The Cassandra Crossing",1976,5355,"0",0
"The Castaway Cowboy",1974,3601,"0",0
"The Castle",1997,2618,"4.1",3419
"The Cat and the Canary",1927,32060,"0",0
"The Cat from Outer Space",1978,2038,"0",0
"The Cat in the Hat",2003,6951,"2.5",15383
"The Cat's Meow",2001,5297,"3.1",1938
"The Cave",2005,36509,"2.8",10980
"The Caveman's Valentine",2001,4164,"3.1",1346
"The Cell",2000,3863,"2.8",13598
"The Celluloid Closet",1995,581,"3.9",1222
"The Cement Garden",1993,1437,"0",0
"The Cemetery Club",1993,6626,"2.9",263
"The Center of the World",2001,4256,"3",592
"The Chamber",1996,1006,"3",1633
"The Chant of Jimmie Blacksmith",1978,32954,"0",0
"The Charge of the Light Brigade",1968,5381,"0",0
"The Chase",1966,7341,"0",0
"The Chase",1994,31367,"2.6",2631
"The Château",2001,5510,"2.7",261
"The Cheap Detective",1978,4925,"0",0
"The Cheyenne Social Club",1970,57476,"0",0
"The Children of Huang Shi",2008,60046,"3.2",8648
"The Children's Hour",1961,5963,"0",0
"The China Syndrome",1979,7698,"3.6",2169
"The Chosen",1981,5721,"3.8",256
"The Chronicles of Narnia: Prince Caspian",2008,32170,"3.8",154104
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,41566,"3.1",260071
"The Chronicles of Riddick",2004,8371,"3.3",35951
"The Chumscrubber",2005,34523,"3.5",6925
"The Cider House Rules",1999,3148,"3.4",9660
"The Cincinnati Kid",1965,8494,"3.6",1393
"The Circus",1928,3899,"4.1",1756
"The City of the Dead",1960,3472,"0",0
"The Claim",2000,4035,"3.1",892
"The Clan of the Cave Bear",1986,2147,"2.9",1148
"The Clearing",2004,8639,"2.9",1494
"The Client",1994,350,"3.3",7408
"The Closer You Get",2000,3353,"3.1",100
"The Coca-Cola Kid",1985,5335,"2.9",374
"The Cocoanuts",1929,33312,"3.6",1293
"The Color of Money",1986,2474,"3.3",8226
"The Color Purple",1985,2739,"3.9",30970
"The Comancheros",1961,6446,"0",0
"The Comebacks",2007,55292,"2.8",27630
"The Comfort of Strangers",1990,8698,"3.4",597
"The Commitments",1991,3060,"3.7",4765
"The Company",2003,7165,"3",1840
"The Company of Wolves",1984,5797,"3.5",2206
"The Competition",1980,4836,"3.5",116
"The Computer Wore Tennis Shoes",1969,2040,"0",0
"The Concorde... Airport '79",1979,2536,"2.5",369
"The Condemned",2007,52717,"3.4",27981
"The Constant Gardener",2005,36517,"3.5",31578
"The Contender",2000,3952,"3.5",2093
"The Contract",2006,52591,"0",0
"The Convent",2000,4997,"0",0
"The Conversation",1974,3730,"4",7644
"The Cookout",2004,8834,"2.9",1132
"The Cook the Thief His Wife & Her Lover",1989,1173,"3.9",5208
"The Cooler",2003,7137,"3.3",3858
"The Core",2003,6264,"2.7",16895
"The Corporation",2003,27846,"4",5815
"The Corruptor",1999,2540,"3",2255
"The Cotton Club",1984,4690,"3.2",1978
"The Couch Trip",1988,4490,"2.9",521
"The Counterfeit Traitor",1962,8775,"0",0
"The Count of Monte Cristo",2002,5064,"3.6",29907
"The Country Bears",2002,5482,"2.7",2600
"The Country Girl",1954,8920,"0",0
"The Court Jester",1955,7075,"0",0
"The Court-Martial of Billy Mitchell",1955,7200,"3.5",225
"The Courtship of Eddie's Father",1963,6432,"0",0
"The Covenant",2006,47952,"3.3",56344
"The Cowboy Way",1994,438,"3",2782
"The Craft",1996,724,"3.1",23740
"The Creature Wasn't Nice",1983,5724,"0",0
"The Creeping Flesh",1973,8728,"0",0
"The Crimson Pirate",1952,3417,"0",0
"The Crocodile Hunter: Collision Course",2002,5462,"2.8",4549
"The Crossing Guard",1995,78,"3.3",2170
"The Crow",1994,353,"3.8",64467
"The Crow: City of Angels",1996,839,"3",12460
"The Crow: Salvation",2000,3563,"2.9",8151
"The Crow: Wicked Prayer",2005,61818,"0",0
"The Crucible",1996,1366,"3.2",4752
"The Crude Oasis",1995,821,"3.1",38
"The Cruel Sea",1953,8140,"0",0
"The Crying Game",1992,1094,"3.5",5761
"The Cure",1995,4645,"3.7",2207
"The Curious Case of Benjamin Button",2008,64957,"3.7",216019
"The Curse of Frankenstein",1957,2652,"0",0
"The Curse of the Cat People",1944,25900,"0",0
"The Curse of the Jade Scorpion",2001,132,"3.1",4108
"The Cutting Edge",1992,3270,"3.3",6209
"The Dam Busters",1955,49688,"0",0
"The Dancer Upstairs",2002,6335,"3.6",1196
"The Dangerous Lives of Altar Boys",2002,5421,"0",0
"The Darjeeling Limited",2007,55269,"3.7",57824
"The Dark Crystal",1982,2140,"3.6",35382
"The Dark Half",1993,2898,"3",2007
"The Dark Knight",2008,58559,"4.5",399618
"The Darwin Awards",2006,52227,"3.1",2472
"The Da Vinci Code",2006,45447,"3.2",124708
"The Day After Tomorrow",2004,8361,"3.2",174938
"The Day of the Dolphin",1973,6613,"3.1",307
"The Day of the Jackal",1973,8207,"3.9",2316
"The Day of the Locust",1975,1628,"3.6",582
"The Day of the Triffids",1962,5981,"3",1136
"The Day the Earth Caught Fire",1961,4416,"0",0
"The Day the Earth Stood Still",1951,64497,"3.8",8999
"The Daytrippers",1996,1484,"3.5",621
"The Dead Girl",2006,50447,"0",0
"The Deadly Companions",1961,26067,"3.2",166
"The Deadly Mantis",1957,5126,"0",0
"The Dead Pool",1988,4498,"3.2",4365
"""The Dead Zone""",2002,2118,NULL,NULL
"The Deal",2008,33821,"2.7",714
"The Debut",2000,6833,"0",0
"The Deceivers",1988,31600,"3.1",252
"The Decline of Western Civilization Part III",1998,3679,"4",242
"The Decline of Western Civilization Part II: The Metal Years",1988,3680,"3.9",762
"The Deep End",2001,4723,"3.3",1107
"The Deep End of the Ocean",1999,2546,"3.2",2998
"The Deer Hunter",1978,8679,"4.1",27513
"The Defiant Ones",1958,4998,"3.7",1030
"The Delicate Delinquent",1957,8990,"0",0
"The Departed",2006,48516,"4.1",195210
"The Descent",2005,40732,"3.3",49487
"The Desert Fox: The Story of Rommel",1951,6459,"0",0
"The Desert Rats",1953,5406,"0",0
"The Designated Mourner",1997,1543,"3.6",50
"The Desperate Hours",1955,55895,"0",0
"The Devil and Daniel Johnston",2005,44633,"3.7",11571
"The Devil and Max Devlin",1981,2044,"0",0
"The Devil at 4 O'Clock",1961,6048,"0",0
"The Devil Bat",1940,5583,"0",0
"The Devil-Doll",1936,5374,"0",0
"The Devil Rides Out",1968,3875,"3.7",898
"The Devil's Advocate",1997,1645,"3.4",30966
"The Devil's Brigade",1968,3367,"3.5",612
"The Devil's Own",1997,1488,"3",7624
"The Devil's Playground",1976,6963,"0",0
"The Devil's Rain",1975,7921,"0",0
"The Devil's Rejects",2005,34323,"3.6",27834
"The Devil Wears Prada",2006,45720,"3.6",163192
"The Diaries of Vaslav Nijinsky",2001,5402,"0",0
"The Diary of Anne Frank",1959,7303,"3.5",6344
"The Dirty Dozen",1967,2944,"3.8",7219
"The Discovery of Heaven",2001,7563,"0",0
"The Dish",2000,4225,"3.6",1829
"The Disorderly Orderly",1964,8991,NULL,NULL
"The Distinguished Gentleman",1992,3120,"2.8",1961
"The Dogs of War",1980,4842,"0",0
"The Doom Generation",1995,166,"3.3",2680
"The Door in the Floor",2004,8532,"3.3",2273
"The Doors",1991,1093,"3.6",14440
"The Draughtsman's Contract",1982,3221,"3.9",1191
"The Dream Catcher",1999,6250,NULL,NULL
"The Dreamers",2003,7265,"3.7",12547
"The Dream Team",1989,4585,"3.1",1533
"The Dresser",1983,8379,"3.8",466
"The Driller Killer",1979,7764,"0",0
"The Drowning Pool",1975,62526,"3.3",312
"The Duchess",2008,62293,"3.5",22537
"The Duellists",1977,5965,"0",0
"The Dukes of Hazzard",2005,34520,"2.9",27455
"The Dunwich Horror",1970,43011,"0",0
"The Dust Factory",2004,8944,"3.6",977
"The Dying Gaul",2005,41425,"3.1",778
"The Eagle Has Landed",1976,3985,"0",0
"The Earthling",1980,4933,"0",0
"The Eddy Duchin Story",1956,5491,"0",0
"The Edge",1997,1615,"3.2",5719
"The Edge of Love",2008,60894,"3",18391
"The Education of Little Tree",1997,1725,"3.6",544
"The Effect of Gamma Rays on Man-in-the-Moon Marigolds",1972,3069,"0",0
"The Eiger Sanction",1975,33036,"0",0
"The Electric Horseman",1979,6413,"3.1",713
"The Elephant Man",1980,2313,"3.9",16869
"The Emerald Forest",1985,2370,"0",0
"The Emperor's Club",2002,5873,"3.3",5179
"The Emperor's New Clothes",2001,5422,"3.4",293
"The Emperor's New Groove",2000,4016,"3.4",35081
"The Endless Summer",1966,3653,"4.1",1286
"The Endless Summer 2",1994,443,"4",802
"The End of the Affair",1999,3126,"3.6",3227
"The End of Violence",1997,3518,"3",659
"The Endurance: Shackleton's Legendary Antarctic Expedition",2000,4783,"3.8",415
"The Enemy Below",1957,8675,"0",0
"The Enforcer",1976,4945,"3.4",3350
"The Englishman Who Went Up a Hill But Came Down a Mountain",1995,468,"3",3033
"The English Patient",1996,1183,"3.6",22977
"The Entertainer",1960,4423,"0",0
"The Entity",1981,5731,"0",0
"The Errand Boy",1961,8992,"0",0
"The Escapist",2008,8599,"3.3",2418
"The Evening Star",1996,1410,"3.2",1029
"The Evil Dead",1981,4105,"3.6",26792
"The Evil That Men Do",1984,5277,"0",0
"Theeviravaathi: The Terrorist",1998,3192,NULL,NULL
"The Exorcism of Emily Rose",2005,37720,"0",0
"The Exorcist",1973,1997,"3.7",49968
"The Exorcist III",1990,1999,"2.9",4879
"The Experts",1989,4592,"0",0
"The Express",2008,62799,"3.1",11362
"The Exterminator",1980,4934,"0",0
"The Eye",2008,57534,"3.1",57166
"The Eyes of Tammy Faye",2000,3859,"3.6",398
"The Fabulous Baker Boys",1989,3684,"3.2",2272
"The Faculty",1998,2428,"2.9",14071
"The Falcon and the Snowman",1985,3169,"3.3",1167
"The Fall",2006,1574,"3.8",23397
"The Fallen Idol",1948,46664,"4",609
"The Fall Guy",1981,4956,NULL,NULL
"The Family Jewels",1965,8993,"0",0
"The Family Man",2000,4023,"3.1",19358
"The Family Stone",2005,41573,"3.2",49319
"The Fan",1996,782,"2.8",5593
"The Fantasticks",1995,4193,"3.2",418
"The Far Country",1954,6426,"0",0
"The Farmer's Daughter",1947,8611,"0",0
"The Farmer's Wife",1928,2223,"0",0
"The Fast and the Furious",2001,4369,"3.4",122441
"The Fast and the Furious: Tokyo Drift",2006,46335,"3.6",152700
"The Favor",1994,447,"2.8",891
"The Field",1990,5174,"3.8",615
"The Fiendish Plot of Dr. Fu Manchu",1980,2286,"3",277
"The Fifth Element",1997,1527,"3.7",84664
"The Fifth Musketeer",1979,8769,"0",0
"The Fighting Seabees",1944,3643,"0",0
"The Fighting Temptations",2003,6752,"3.2",5134
"The Filth and the Fury",2000,3539,"4",362
"The Final Countdown",1980,4939,"3.4",1797
"The Final Cut",2004,7203,"3",4745
"The Final Season",2007,55440,"3.7",1192
"The Firm",1993,454,"3.2",11507
"The First $20 Million Is Always the Hardest",2002,4564,"3.2",483
"The First Deadly Sin",1980,4940,"3",424
"The First Wives Club",1996,830,"3.2",9522
"The Fisher King",1991,3108,"3.6",8960
"The Five Heartbeats",1991,5086,"4.2",4599
"The Five Senses",1999,3795,"3.6",461
"The Flamingo Kid",1984,3308,"2.8",700
"The Flight of Dragons",1982,5038,"0",0
"The Flim-Flam Man",1967,8595,"3.8",91
"The Flintstones",1994,355,"2.5",11823
"The Flintstones in Viva Rock Vegas",2000,3564,"2.3",3581
"The Flock",2007,56700,"0",0
"The Fluffer",2001,4897,NULL,NULL
"The Fly",1986,2455,"3.3",14099
"The Fly II",1989,2456,"0",0
"The Flying Deuces",1939,7406,"0",0
"The Fog",2005,39400,"2.5",14642
"The Fog of War: Eleven Lessons from the Life of Robert S. McNamara",2003,7156,"4.1",4231
"The Food of the Gods",1976,7402,"2.8",401
"The Foot Fist Way",2006,61678,"3.1",2433
"The Forbidden Kingdom",2008,59103,"3.5",74799
"The Forgotten",1973,2854,"0",0
"The Forgotten",2004,8870,"2.9",13766
"The Forsaken",2001,4266,"2.9",2483
"The Fortune Cookie",1966,4186,"3.6",1049
"The Fountain",2006,48043,"3.4",57823
"The Fountainhead",1949,7581,"0",0
"The Four Feathers",2002,5611,"3.2",6862
"The Four Musketeers",1974,7720,"3.4",1319
"The Fourth Protocol",1987,7727,"3.4",544
"The Fox and the Hound",1981,1033,"3.4",24666
"The French Connection",1971,1953,"3.8",8751
"The French Lieutenant's Woman",1981,4784,"3.5",1859
"The Freshman",1990,25752,"3.1",2525
"The Frighteners",1996,799,"3.3",9928
"The Frisco Kid",1979,33126,"3.3",1432
"The Frog Prince",1986,8265,"0",0
"The Front Page",1974,7093,"3.6",905
"The Fugitive",1993,457,"3.6",28862
"The Fugitive Kind",1960,51911,"0",0
"The Full Monty",1997,1641,"3.3",12102
"The Funeral",1996,1114,"3.4",1110
"The Funhouse",1981,3021,"0",0
"The Game",1997,60405,"3.5",23139
"The Game of Their Lives",2005,33150,"0",0
"The Game Plan",2007,55250,"3.6",118618
"The Garbage Pail Kids Movie",1987,2449,"2.6",1589
"The Gate II: Trespassers",1990,2452,"0",0
"The Gate of Heavenly Peace",1995,787,"0",0
"The Gauntlet",1977,4947,"3.2",2342
"The Gay Deceivers",1969,3603,"0",0
"The Gay Divorcee",1934,907,"0",0
"The General",1926,7188,"4.4",3785
"The General's Daughter",1999,2688,"3",6034
"The Ghost and Mr. Chicken",1966,6813,"0",0
"The Ghost and Mrs. Muir",1947,943,"0",0
"The Ghost and the Darkness",1996,1049,"3.3",7987
"The Ghost Breakers",1940,5228,"0",0
"The Ghost of Frankenstein",1942,2650,"0",0
"The Giant Gila Monster",1959,3931,"0",0
"The Giant Spider Invasion",1975,5356,"0",0
"The Gift",2000,4020,"3.1",8477
"The Gingerbread Man",1998,1841,"2.8",1101
"The Girl in a Swing",1988,4596,"2.4",61
"The Girl Next Door",2004,59604,"3.3",39311
"The Glass Bottom Boat",1966,3144,"0",0
"The Glass House",2001,4770,"2.8",7214
"The Glass Menagerie",1987,4113,"0",0
"The Glass Shield",1994,245,"3",263
"The Glenn Miller Story",1954,6237,"0",0
"The Glimmer Man",1996,1004,"2.7",2801
"The Gnome-Mobile",1967,2047,"3.4",654
"The Goat",1921,5722,"0",0
"The Godfather",1972,858,"4.4",172072
"The Godfather: Part II",1974,1221,"4.3",106035
"The Godfather: Part III",1990,2023,"3.7",68556
"The Gods Must Be Crazy",1980,2150,"3.5",7965
"The Gods Must Be Crazy II",1989,2151,"3.4",2600
"The Go-Getter",2007,56671,"3.5",1556
"The Golden Bowl",2000,3756,"3",832
"The Golden Child",1986,2735,"2.9",9053
"The Golden Compass",2007,56171,"3.2",145319
"The Golden Voyage of Sinbad",1974,3771,"0",0
"The Gold Rush",1925,3629,"4.1",4794
"The Goodbye Girl",1977,3244,"3.8",1711
"The Good Earth",1937,3447,"3.7",367
"The Good German",2006,50064,"2.9",14972
"The Good Girl",2002,5505,"0",0
"The Good Mother",1988,3449,"3.1",241
"The Good Night",2007,54978,"2.8",2801
"The Good Shepherd",2006,49822,"3.1",51101
"The Good Son",1993,5111,"3",6435
"The Good Thief",2002,6279,"3.2",1301
"The Goonies",1985,2005,"3.8",89625
"The Gospel",2005,39390,"3.5",1967
"The Governess",1998,2062,"3.2",534
"The Graduate",1967,1247,"3.7",22493
"The Grand",2007,59721,"3.1",1445
"The Grapes of Wrath",1940,3095,"3.8",4868
"The Grass Harp",1995,767,"3.4",297
"The Grass Is Greener",1960,4796,"0",0
"The Grateful Dead",1977,1421,"0",0
"The Great Debaters",2007,56885,"0",0
"The Great Dictator",1940,1281,"4.2",16082
"The Great Escape",1963,1262,"0",0
"The Greatest Game Ever Played",2005,8706,"3.6",15763
